<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,is_bullish_marubozu,is_bearish_marubozu,is_morning_star,is_evening_star,is_bullish_engulfing,is_bearish_engulfing,is_hammer,is_hanging_man,is_piercing,is_dark_cloud
2012.02.10,1.32846,1.32901,1.31551,1.31957,83812,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.13,1.3238,1.32833,1.31685,1.31731,80614,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.14,1.3173,1.32154,1.308,1.31278,88156,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.15,1.31277,1.31902,1.30442,1.30592,92272,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.16,1.30592,1.31572,1.29745,1.31303,91906,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.17,1.31303,1.31964,1.31148,1.31418,74619,0.0,6,False,False,False,False,False,False,False,False,False,False
2012.02.20,1.32026,1.32762,1.31821,1.32332,68034,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.21,1.3233,1.32922,1.31865,1.3232,89333,0.0,4,False,False,False,False,False,False,False,False,False,False
2012.02.22,1.32318,1.32652,1.3211,1.32476,81678,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.23,1.32476,1.33776,1.32309,1.33738,76951,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.24,1.33736,1.34856,1.33569,1.34478,72768,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.27,1.34595,1.34707,1.33662,1.33939,81655,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.28,1.33938,1.34703,1.33896,1.34583,84016,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.02.29,1.34584,1.34851,1.33145,1.33232,87549,0.0,5,False,False,False,False,False,True,False,False,False,False
2012.03.01,1.33227,1.33559,1.32825,1.33161,81634,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.02,1.3316,1.3332,1.31876,1.31979,76894,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.05,1.31953,1.32394,1.316,1.32158,77212,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.06,1.32157,1.32252,1.3103,1.31134,81954,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.07,1.31135,1.31636,1.30961,1.31503,76652,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.08,1.31503,1.32904,1.31349,1.3276,78295,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.09,1.32759,1.32766,1.30966,1.31221,74656,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.12,1.3116,1.31581,1.30786,1.31547,70958,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.13,1.31547,1.31905,1.30516,1.30816,74602,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.14,1.30816,1.30901,1.30106,1.30299,71912,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.15,1.303,1.31184,1.30032,1.30715,75314,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.16,1.30715,1.31862,1.30484,1.31735,66309,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.19,1.31797,1.32642,1.31415,1.32345,61597,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.20,1.32345,1.32512,1.3172,1.3229,66865,0.0,5,False,False,False,False,False,False,False,True,False,False
2012.03.21,1.32289,1.3284,1.3178,1.32121,69814,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.22,1.3212,1.3254,1.31343,1.3198,74565,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.23,1.31981,1.32916,1.31906,1.3269,68511,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.26,1.3268,1.33667,1.31919,1.33561,70754,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.27,1.3356,1.33848,1.33126,1.33181,66203,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.28,1.3318,1.3372,1.3277,1.33146,71717,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.29,1.33147,1.33449,1.32518,1.32987,71149,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.03.30,1.32988,1.33755,1.32975,1.33408,68332,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.02,1.33562,1.33801,1.32781,1.33167,67768,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.03,1.33166,1.3367,1.32128,1.32347,75163,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.04,1.32346,1.32372,1.31069,1.31393,79404,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.05,1.31396,1.31636,1.30346,1.30635,70589,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.06,1.30634,1.31115,1.30506,1.30911,40496,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.09,1.30961,1.3133,1.3033,1.31088,48962,0.0,5,False,False,False,False,False,False,True,False,False,False
2012.04.10,1.31086,1.31436,1.30538,1.30815,79254,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.11,1.30815,1.31564,1.30659,1.31096,75140,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.12,1.31095,1.32122,1.31018,1.31864,76970,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.13,1.31863,1.32001,1.30691,1.30764,72950,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.16,1.3069,1.31466,1.29945,1.31313,82170,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.17,1.31314,1.31717,1.30899,1.31271,74122,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.18,1.31271,1.31402,1.30577,1.31181,75476,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.19,1.31182,1.31648,1.30697,1.31343,78863,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.20,1.31343,1.32262,1.31284,1.3217,70194,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.23,1.3192,1.32098,1.31042,1.31554,68704,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.24,1.31553,1.32174,1.31445,1.31944,68753,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.25,1.31945,1.32356,1.3173,1.32224,72000,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.26,1.32222,1.32623,1.31806,1.31919,70652,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.27,1.31918,1.32695,1.31572,1.32514,73480,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.04.30,1.32408,1.3266,1.32078,1.32417,63196,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.01,1.32416,1.32828,1.32039,1.32378,50158,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.02,1.32376,1.32408,1.3123,1.31538,68200,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.03,1.31539,1.31795,1.30963,1.31513,62752,0.0,5,False,False,False,False,False,False,False,True,False,False
2012.05.04,1.31513,1.31775,1.30799,1.30832,62146,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.07,1.30245,1.3064,1.29546,1.30573,76110,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.08,1.30574,1.30645,1.29821,1.29985,78330,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.09,1.29987,1.30053,1.2911,1.2934,85681,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.10,1.29341,1.29783,1.29244,1.29314,76964,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.11,1.29313,1.29569,1.29044,1.29162,74604,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.14,1.28872,1.29038,1.28207,1.28256,71904,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.15,1.28257,1.28689,1.27215,1.27337,74081,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.16,1.27336,1.27579,1.26807,1.27158,81600,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.17,1.27161,1.27488,1.26649,1.26812,78698,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.18,1.26813,1.27933,1.26417,1.27783,84062,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.21,1.27767,1.2823,1.27248,1.28069,82078,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.22,1.28073,1.28168,1.26575,1.26798,81623,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.23,1.26799,1.26864,1.25449,1.25863,95304,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.24,1.25864,1.26188,1.25156,1.2536,92714,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.25,1.25359,1.26015,1.24964,1.25153,80013,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.28,1.25707,1.26235,1.25244,1.25394,65679,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.29,1.25393,1.2574,1.24609,1.24864,86677,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.30,1.24865,1.24932,1.23608,1.23675,91346,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.05.31,1.23676,1.24278,1.23362,1.23597,90493,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.01,1.23594,1.24537,1.22882,1.24325,95563,0.0,5,False,False,False,False,True,False,False,False,False,False
2012.06.04,1.24371,1.25087,1.23854,1.24943,81685,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.05,1.24943,1.25411,1.24099,1.24507,83091,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.06,1.24507,1.25848,1.24404,1.2577,91707,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.07,1.2577,1.26243,1.25397,1.25631,89930,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.08,1.2563,1.25742,1.24352,1.2516,90408,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.11,1.26478,1.26677,1.24637,1.24653,89699,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.12,1.24652,1.2528,1.24423,1.25045,89863,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.13,1.25045,1.26094,1.24733,1.25659,89681,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.14,1.25657,1.26354,1.25419,1.26281,87456,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.15,1.2628,1.26643,1.25919,1.26361,80996,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.18,1.27371,1.27468,1.25569,1.25767,93228,0.0,5,False,False,False,False,False,True,False,False,False,False
2012.06.19,1.25766,1.27297,1.25682,1.26877,88455,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.20,1.26878,1.27418,1.26381,1.26974,88858,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.21,1.26975,1.27009,1.25317,1.25474,92236,0.0,5,False,False,False,False,False,True,False,False,False,False
2012.06.22,1.25475,1.25827,1.25191,1.25677,76329,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.25,1.25544,1.25575,1.2471,1.25008,72487,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.26,1.25003,1.25298,1.24419,1.2491,82709,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.27,1.24911,1.25074,1.24454,1.24686,77962,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.28,1.24686,1.25236,1.24071,1.24403,87821,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.06.29,1.24402,1.26918,1.24331,1.26655,99444,0.0,5,False,False,False,False,True,False,False,False,False,False
2012.07.02,1.26696,1.26703,1.2568,1.25846,75159,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.07.03,1.25845,1.26257,1.25588,1.26058,72204,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.07.04,1.26057,1.26063,1.2508,1.25261,67460,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.07.05,1.25262,1.25375,1.23637,1.23901,82763,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.07.06,1.23899,1.24008,1.22598,1.22875,79040,0.0,5,False,False,False,False,False,False,False,False,False,False
2012.07.09,1.22605,1.23234,1.22548,1.2312,78285,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.07.10,1.23118,1.23329,1.22345,1.2249,81823,0.0,16,False,False,False,False,False,False,False,False,False,False
2012.07.11,1.22491,1.22965,1.22119,1.22372,80822,0.0,16,False,False,False,False,False,False,False,False,False,False
2012.07.12,1.22373,1.22476,1.21663,1.22024,80220,0.0,16,False,False,False,False,False,False,False,False,False,False
2012.07.13,1.22021,1.22557,1.21617,1.22479,75724,0.0,16,False,False,False,False,True,False,False,False,False,False
2012.07.16,1.22666,1.22889,1.21746,1.22715,66375,0.0,19,False,False,False,False,False,False,True,False,False,False
2012.07.17,1.22709,1.23159,1.21882,1.22937,79307,0.0,18,False,False,False,False,False,False,True,False,False,False
2012.07.18,1.22936,1.23055,1.22161,1.22831,79987,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.07.19,1.2283,1.23234,1.22284,1.22801,82624,0.0,14,False,False,False,False,False,False,False,False,False,False
2012.07.20,1.22802,1.22822,1.21436,1.21554,78558,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.07.23,1.21186,1.21439,1.20672,1.21165,81460,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.07.24,1.21162,1.2137,1.20414,1.20587,88256,0.0,14,False,False,False,False,False,False,False,False,False,False
2012.07.25,1.20585,1.21698,1.20526,1.21567,84627,0.0,18,False,False,False,False,True,False,False,False,False,False
2012.07.26,1.21569,1.23286,1.21169,1.2282,89682,0.0,17,False,False,False,False,False,False,False,False,False,False
2012.07.27,1.22821,1.23891,1.22408,1.232,96882,0.0,17,False,False,False,False,False,False,False,False,False,False
2012.07.30,1.22965,1.23096,1.22246,1.22597,77218,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.07.31,1.22595,1.23295,1.22482,1.23023,85105,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.01,1.2303,1.23357,1.22172,1.22244,79792,0.0,18,False,False,False,False,False,True,False,False,False,False
2012.08.02,1.22243,1.24044,1.21332,1.21794,97608,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.03,1.21798,1.23915,1.21657,1.23845,86520,0.0,18,True,False,False,False,False,False,False,False,False,False
2012.08.06,1.23973,1.24426,1.2341,1.23993,79340,0.0,17,False,False,False,False,False,False,False,False,False,False
2012.08.07,1.23999,1.2441,1.23751,1.23979,76206,0.0,18,False,False,False,False,False,False,False,False,False,True
2012.08.08,1.2398,1.24015,1.23259,1.23643,74720,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.08.09,1.23642,1.23864,1.22663,1.23047,78216,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.08.10,1.2305,1.23162,1.22405,1.2287,69168,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.13,1.22895,1.23727,1.22601,1.23312,66876,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.08.14,1.23311,1.23849,1.23163,1.23211,71810,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.15,1.23212,1.23428,1.22633,1.22896,60445,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.08.16,1.22894,1.23719,1.22553,1.23548,67892,0.0,18,False,False,False,False,True,False,False,False,False,False
2012.08.17,1.23552,1.23813,1.22882,1.23321,65660,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.08.20,1.23511,1.23679,1.22945,1.23448,61080,0.0,18,False,False,False,False,False,False,False,True,False,False
2012.08.21,1.23447,1.24867,1.23414,1.24715,75927,0.0,18,False,False,False,False,True,False,False,False,False,False
2012.08.22,1.24716,1.25375,1.24304,1.25277,76896,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.23,1.25279,1.25886,1.25226,1.25628,85000,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.24,1.25633,1.25672,1.24807,1.25107,74846,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.27,1.25113,1.25347,1.24893,1.2498,52348,0.0,18,False,False,False,False,False,False,False,False,False,False
2012.08.28,1.24981,1.25758,1.24644,1.25637,73330,0.0,19,False,False,False,False,False,False,False,False,False,False
2012.08.29,1.25635,1.25726,1.2518,1.25292,66896,0.0,17,False,False,False,False,False,False,False,False,False,False
2012.08.30,1.2529,1.25628,1.24862,1.25054,64349,0.0,19,False,False,False,False,False,False,False,False,False,False
